id,title,vote_count,vote_average,popularity,wr
845,Strangers on a Train,379.0,7.6,15.41773,7.368935407764422
665,Ben-Hur,660.0,7.5,14.319743,7.367427168916813
63,Twelve Monkeys,2470.0,7.4,12.297305,7.364632257909102
137,Groundhog Day,2358.0,7.4,12.989627,7.36298724664906
1646,Freedom Writers,368.0,7.6,13.585233,7.362854760600328
1372,Blood Diamond,2344.0,7.4,12.477872,7.362770797799055
396,Who's Afraid of Virginia Woolf?,199.0,7.8,5.564294,7.361740120204567
4638,Hot Fuzz,2252.0,7.4,13.535195,7.361282923514743
175,The Big Blue,364.0,7.6,13.503815,7.360563502248641
7984,In the Name of the Father,363.0,7.6,7.405895,7.359983752859412
9693,Children of Men,2120.0,7.4,14.114606,7.358927783378312
293863,The Age of Adaline,2052.0,7.4,10.542026,7.357599091308725
59436,Midnight in Paris,2049.0,7.4,11.43256,7.357538489724125
10331,Night of the Living Dead,591.0,7.5,14.384198,7.353156458550604
13855,The Chaser,250.0,7.7,7.062323,7.3529109664364585
221,Rebel Without a Cause,351.0,7.6,10.968169,7.352801221772911
1933,The Others,1708.0,7.4,11.046007,7.349302212702467
306819,The Danish Girl,1689.0,7.4,11.245661,7.348748297832627
630,The Wizard of Oz,1689.0,7.4,22.064932,7.348748297832627
638,Lost Highway,572.0,7.5,8.449722,7.34867088413334
288,High Noon,343.0,7.6,16.715935,7.347769185574904
9340,The Goonies,1563.0,7.4,14.280703,7.3447447550718765
10322,Being There,243.0,7.7,12.320636,7.344618736965657
51608,The Man from Nowhere,338.0,7.6,9.023244,7.344518788481797
193756,Lone Survivor,1549.0,7.4,10.855502,7.344260969312657
5528,The Chorus,553.0,7.5,14.758133,7.343902636701389
203833,The Book Thief,1528.0,7.4,16.373622,7.343519195140012
4982,American Gangster,1527.0,7.4,9.644542,7.343483379791337
631,Sunrise: A Song of Two Humans,155.0,7.9,4.249695,7.343284341126525
26317,Man with a Movie Camera,114.0,8.1,4.694378,7.343129816652057
9444,Anastasia,1481.0,7.4,11.911173,7.341785297146269
83389,From Up on Poppy Hill,332.0,7.6,8.791024,7.340505994583606
8321,In Bruges,1414.0,7.4,9.895652,7.339121099679603
26022,My Name Is Khan,237.0,7.7,11.264586,7.33718916352243
186,Lucky Number Slevin,1356.0,7.4,11.15092,7.336609736792986
4133,Blow,1352.0,7.4,12.332223,7.3364288801219235
824,Moulin Rouge!,1348.0,7.4,13.691781,7.336246988505678
9428,The Royal Tenenbaums,1317.0,7.4,9.707542,7.334801236233312
16320,Serenity,1287.0,7.4,11.919995,7.333338287158518
820,JFK,513.0,7.5,13.813146,7.332812237887989
200481,The Blue Umbrella,183.0,7.8,6.568023,7.331645021162822
433,Mary Poppins,1217.0,7.4,15.11549,7.329655319598214
985,Eraserhead,500.0,7.5,7.871001,7.328860527147159
39452,Exit Through the Gift Shop,314.0,7.6,5.188466,7.327673873436641
9366,Donnie Brasco,1175.0,7.4,12.201954,7.327243501984439
250658,The Internet's Own Boy: The Story of Aaron Swartz,180.0,7.8,6.114898,7.325536043177989
136,Freaks,228.0,7.7,9.074348,7.325443488960207
11327,Midnight Express,309.0,7.6,7.186048,7.323881030448294
902,The City of Lost Children,308.0,7.6,9.822423,7.32310974841044
331781,Amy,482.0,7.5,11.12024,7.323070093855145
262,The King of Comedy,306.0,7.6,9.093411,7.321554185199263
47931,Elite Squad: The Enemy Within,477.0,7.5,12.334357,7.321391441994189
1280,3-Iron,225.0,7.7,12.949881,7.321357417930683
4347,Atonement,1075.0,7.4,8.913338,7.320776257716389
1542,Office Space,1068.0,7.4,12.329066,7.320280223551823
948,Halloween,1066.0,7.4,13.672759,7.3201373565689405
925,Do the Right Thing,301.0,7.6,10.465403,7.317587720600962
15472,The Girl with the Dragon Tattoo,1020.0,7.4,9.858687,7.31670400928125
1633,Fried Green Tomatoes,298.0,7.6,6.584254,7.315153131985452
15121,The Sound of Music,966.0,7.4,9.06773,7.312276860168246
5544,Hiroshima Mon Amour,123.0,8.0,6.953676,7.311406300178829
1480,Touch of Evil,292.0,7.6,9.665347,7.310155818511512
702,A Streetcar Named Desire,291.0,7.6,7.301719,7.309305835574596
7857,Amarcord,171.0,7.8,5.871166,7.306213981587952
379,Miller's Crossing,431.0,7.5,7.495853,7.304310374076794
309,The Celebration,213.0,7.7,6.064954,7.304080950307747
9040,Serpico,429.0,7.5,12.842165,7.303493298394441
9023,Spirit: Stallion of the Cimarron,870.0,7.4,16.724836,7.30312314122928
10637,Remember the Titans,835.0,7.4,6.587726,7.299291853029308
273895,Selma,835.0,7.4,7.107071,7.299291853029308
252,Willy Wonka & the Chocolate Factory,826.0,7.4,12.416635,7.298257180286459
17295,The Battle of Algiers,167.0,7.8,11.322173,7.297111935165611
86837,Amour,413.0,7.5,7.663947,7.2967025700452215
786,Almost Famous,807.0,7.4,9.086699,7.296001505170289
28978,The Circus,119.0,8.0,6.714813,7.2951082244434176
93,Anatomy of a Murder,207.0,7.7,9.473772,7.29483770401143
63311,The Skin I Live In,797.0,7.4,9.782542,7.29477365989485
246741,What We Do in the Shadows,779.0,7.4,10.504198,7.292488890145884
40619,Day & Night,272.0,7.6,6.345512,7.292153074319681
71,Billy Elliot,774.0,7.4,12.158424,7.2918365169064785
76341,Mad Max: Fury Road,9629.0,7.3,29.36178,7.29130832626624
2292,Clerks,769.0,7.4,10.513367,7.291176178181853
21575,A Prophet,398.0,7.5,6.892315,7.289895736452985
11906,Suspiria,396.0,7.5,10.050219,7.2889535648675725
99861,Avengers: Age of Ultron,6908.0,7.3,37.37942,7.2879093546897
281957,The Revenant,6558.0,7.3,23.501228,7.287268960340638
16804,Departures,202.0,7.7,8.175019,7.286798769567213
1059,The Hidden Fortress,117.0,8.0,5.624255,7.28666640677208
531,The Wrong Trousers,266.0,7.6,7.771233,7.286307879528284
49047,Gravity,5879.0,7.3,18.50194,7.285810978230888
783,Gandhi,730.0,7.4,12.383755,7.285734987090946
13930,For the Birds,389.0,7.5,11.209398,7.285588359751566
301,Rio Bravo,265.0,7.6,10.847383,7.285312031526785
75656,Now You See Me,5635.0,7.3,17.852022,7.285201985915732
109445,Frozen,5440.0,7.3,24.248243,7.284676373393614
44214,Black Swan,4562.0,7.3,12.989056,7.281759169542701
36685,The Rocky Horror Picture Show,703.0,7.4,8.699428,7.281637835233648
119450,Dawn of the Planet of the Apes,4511.0,7.3,75.385211,7.2815552049837615
51739,The Secret World of Arrietty,701.0,7.4,8.636052,7.281322623077148
168259,Furious 7,4253.0,7.3,27.275687,7.280449288852181
808,Shrek,4183.0,7.3,17.987728,7.280125983919428
592,The Conversation,377.0,7.5,13.245638,7.279562739885099
71859,We Need to Talk About Kevin,687.0,7.4,5.325574,7.279068235998558
18,The Fifth Element,3962.0,7.3,24.30526,7.279031228796345
36557,Casino Royale,3930.0,7.3,23.065078,7.2788626356610395
863,Toy Story 2,3914.0,7.3,17.547693,7.278777318347864
64682,The Great Gatsby,3885.0,7.3,17.598936,7.278620912307734
14696,Ugetsu,101.0,8.1,5.525119,7.277968807489652
2501,The Bourne Identity,3640.0,7.3,21.040126,7.27720143358562
981,The Philadelphia Story,196.0,7.7,8.888069,7.276720690776168
17654,District 9,3451.0,7.3,11.589835,7.275970662648082
4922,The Curious Case of Benjamin Button,3398.0,7.3,17.934821,7.275601302184146
601,E.T. the Extra-Terrestrial,3359.0,7.3,19.358546,7.275322173637705
642,Butch Cassidy and the Sundance Kid,659.0,7.4,6.714577,7.274292369437148
129670,Nebraska,648.0,7.4,11.160699,7.272311303625985
2503,The Bourne Ultimatum,2938.0,7.3,18.173269,7.271845143885855
1592,Primal Fear,644.0,7.4,10.326213,7.271575345721812
9081,Waking Life,250.0,7.6,12.051214,7.2695776331031245
11969,Tombstone,632.0,7.4,11.338194,7.269315674385539
6844,The Ten Commandments,358.0,7.5,11.14704,7.269297279242494
318846,The Big Short,2679.0,7.3,13.143061,7.269173063367877
984,Dirty Harry,630.0,7.4,10.255315,7.268931308721967
620,Ghostbusters,2431.0,7.3,22.089729,7.266091612225287
11293,Paper Moon,154.0,7.8,6.471879,7.265065146720281
114150,Pitch Perfect,2310.0,7.3,11.03595,7.264353088953786
338,"Good bye, Lenin!",602.0,7.4,10.605595,7.263302591918616
910,The Big Sleep,244.0,7.6,6.987617,7.262834319492984
982,The Manchurian Candidate,188.0,7.7,7.991677,7.262492814835872
923,Dawn of the Dead,597.0,7.4,19.24201,7.262246197729424
990,The Hustler,243.0,7.6,9.333533,7.261683583382039
106,Predator,2129.0,7.3,18.495694,7.261392055957291
1359,American Psycho,2128.0,7.3,13.686715,7.261374329628529
1954,The Butterfly Effect,2119.0,7.3,12.994939,7.261214057137361
307081,Southpaw,2112.0,7.3,12.370126,7.261088478228926
1949,Zodiac,2080.0,7.3,19.083823,7.260503891986355
9571,Dazed and Confused,588.0,7.4,6.8652,7.2603029622741975
205220,Philomena,588.0,7.4,6.927182,7.2603029622741975
25364,Ace in the Hole,128.0,7.9,11.046411,7.258838707477177
206487,Predestination,1971.0,7.3,10.524204,7.25837372089606
312221,Creed,1963.0,7.3,33.449723,7.258208291073491
113,"Spring, Summer, Fall, Winter... and Spring",240.0,7.6,8.157887,7.258183758382542
616,The Last Samurai,1946.0,7.3,19.582325,7.257852349664798
153,Lost in Translation,1943.0,7.3,11.609441,7.257788906136947
1523,The Last King of Scotland,568.0,7.4,9.424157,7.25578202254197
20126,Deep Red,237.0,7.6,8.543908,7.254610766309886
4951,10 Things I Hate About You,1768.0,7.3,12.069966,7.253725682030219
16642,Days of Heaven,236.0,7.6,7.380825,7.253403111646635
11970,Hercules,1741.0,7.3,14.048694,7.2530280792467545
9504,Glengarry Glen Ross,330.0,7.5,6.792215,7.252298131397204
388,Inside Man,1671.0,7.3,13.393548,7.251117542086541
2034,Training Day,1665.0,7.3,13.664622,7.250946524741071
568,Apollo 13,1637.0,7.3,18.761467,7.250132359176607
54186,Confessions,233.0,7.6,5.882762,7.2497289396852915
11482,The Tenant,181.0,7.7,6.583984,7.249235021346049
3777,Throne of Blood,181.0,7.7,6.471043,7.249235021346049
9509,Man on Fire,1583.0,7.3,9.635691,7.248483337373507
184,Jackie Brown,1580.0,7.3,16.415498,7.248388521430023
8424,Love Me If You Dare,531.0,7.4,6.138669,7.246597745147913
1396,Mirror,147.0,7.8,10.11584,7.246057309294099
575,The Experiment,319.0,7.5,7.881933,7.244914064853489
227306,Unbroken,1437.0,7.3,10.543955,7.243425211789467
13398,Tokyo Godfathers,178.0,7.7,6.288949,7.243303903205867
14836,Coraline,1432.0,7.3,16.639915,7.243234338684843
307,"Rome, Open City",123.0,7.9,6.130177,7.240308034282876
336,"Duck, You Sucker",176.0,7.7,9.611094,7.239262344827157
5143,Hannah and Her Sisters,224.0,7.6,9.57874,7.238223685879333
1654,The Dirty Dozen,309.0,7.5,15.640007,7.237808607049965
198277,Begin Again,1285.0,7.3,10.289628,7.236983737775984
4553,The Machinist,1280.0,7.3,10.737565,7.2367468345345385
19426,Nights of Cabiria,122.0,7.9,6.587353,7.236472615877544
140823,Saving Mr. Banks,1256.0,7.3,15.130888,7.235584448645435
1579,Apocalypto,1252.0,7.3,7.735233,7.2353865514062505
12102,Kramer vs. Kramer,483.0,7.4,9.741644,7.2327829079379695
3133,Badlands,301.0,7.5,16.641976,7.231832734845976
3580,Changeling,1151.0,7.3,11.672394,7.229952780958317
134,"O Brother, Where Art Thou?",1144.0,7.3,12.434175,7.229542118870132
966,The Magnificent Seven,472.0,7.4,10.650752,7.229259176112907
492,Being John Malkovich,1124.0,7.3,11.416319,7.228341814251224
995,Stagecoach,216.0,7.6,7.970462,7.227343195229087
4147,Road to Perdition,1102.0,7.3,13.426684,7.226973341953939
94329,The Raid,1076.0,7.3,10.528833,7.225287113615397
74643,The Artist,1075.0,7.3,11.440948,7.225220702160833
5723,Once,457.0,7.4,10.357064,7.224207672447609
2013,The Diving Bell and the Butterfly,290.0,7.5,11.090265,7.223156735090992
10404,Raise the Red Lantern,139.0,7.8,7.948888,7.22260999963459
49020,Submarine,452.0,7.4,7.346099,7.222456752850473
12163,The Wrestler,1031.0,7.3,7.903956,7.222176956457852
11474,The Warriors,451.0,7.4,11.457298,7.222102375111652
290,Barton Fink,450.0,7.4,8.387026,7.221746579861875
258480,Carol,1014.0,7.3,8.364201,7.220933543168174
1607,A Bronx Tale,447.0,7.4,6.115628,7.220670603482772
3176,Battle Royale,992.0,7.3,12.701098,7.219264193791687
8810,Mad Max 2: The Road Warrior,981.0,7.3,11.189831,7.218402803036796
9495,The Crow,980.0,7.3,15.799336,7.218323582457221
639,When Harry Met Sally...,974.0,7.3,8.34322,7.2178450096981805
571,The Birds,959.0,7.3,11.591462,7.216623676839382
14048,Man on Wire,282.0,7.5,8.359021,7.216485813044992
1051,The French Connection,435.0,7.4,6.694959,7.216233587486469
92060,Michael Jackson's Thriller,90.0,8.1,17.85649,7.213380642363839
43949,Flipped,426.0,7.4,10.279685,7.212759012459953
764,The Evil Dead,913.0,7.3,10.421679,7.212641007197234
64,Talk to Her,273.0,7.5,6.648278,7.208586036937887
46838,Tucker and Dale vs Evil,860.0,7.3,6.771868,7.207553065858172
766,Army of Darkness,852.0,7.3,10.704612,7.206733137395718
16305,Sullivan's Travels,100.0,8.0,8.64244,7.205821932872916
1675,Day for Night,100.0,8.0,10.101183,7.205821932872916
303867,World of Tomorrow,100.0,8.0,5.223297,7.205821932872916
900,Bringing Up Baby,201.0,7.6,6.60577,7.205072868250745
643,Battleship Potemkin,201.0,7.6,12.912845,7.205072868250745
1075,"Black Cat, White Cat",160.0,7.7,6.261475,7.204158523480654
250766,Life Itself,160.0,7.7,7.615552,7.204158523480654
1040,The Leopard,133.0,7.8,4.540383,7.203679179950478
648,Beauty and the Beast,133.0,7.8,4.798852,7.203679179950478
11787,Harvey,159.0,7.7,5.306185,7.201786076224582
16672,Woman in the Dunes,88.0,8.1,9.768832,7.200531086456068
28971,Limelight,99.0,8.0,10.755881,7.200491878731125
10227,PlayTime,99.0,8.0,8.741959,7.200491878731125
228326,The Book of Life,778.0,7.3,10.337994,7.198397693153305
9665,Glory,391.0,7.4,7.521346,7.197898616623441
9475,Scent of a Woman,763.0,7.3,14.505987,7.1965231118461706
763,Braindead,388.0,7.4,13.645568,7.196514360572916
179144,The Great Beauty,745.0,7.3,8.176134,7.194180238906839
19995,Avatar,12114.0,7.2,185.070892,7.1934950090374015
69,Walk the Line,732.0,7.3,11.476443,7.192421086868206
144,Wings of Desire,256.0,7.5,6.357321,7.192396372323325
626,Un chien andalou,256.0,7.5,6.051472,7.192396372323325
819,Sleepers,729.0,7.3,9.198283,7.192006790668726
650,Boyz n the Hood,377.0,7.4,6.866506,7.191272341758635
14580,The Big Heat,111.0,7.9,8.48839,7.191138446776009
30018,Mother,192.0,7.6,5.030112,7.190385495582387
11656,The Virgin Spring,129.0,7.8,10.353794,7.1903535750331695
11798,This Is England,370.0,7.4,2.514638,7.187793547454612
18785,The Hangover,6324.0,7.2,23.947351,7.1875860197569725
87827,Life of Pi,5912.0,7.2,14.045042,7.186728160001835
154,Star Trek II: The Wrath of Khan,688.0,7.3,7.160236,7.186007167928099
10778,The Man Who Wasn't There,366.0,7.4,7.204951,7.185753100795523
4550,Sympathy for Lady Vengeance,362.0,7.4,7.400261,7.183673033812956
746,The Last Emperor,362.0,7.4,11.076971,7.183673033812956
1904,Memoirs of a Geisha,670.0,7.3,7.680762,7.1831573471263015
11113,My Fair Lady,361.0,7.4,12.494394,7.183146690829532
8681,Taken,4444.0,7.2,16.367481,7.182392810398517
14285,The Thin Blue Line,109.0,7.9,5.070224,7.182221949251179
9343,Fitzcarraldo,151.0,7.7,4.760938,7.181956666323072
161,Ocean's Eleven,3857.0,7.2,12.114932,7.179747450711783
2757,Adaptation.,649.0,7.3,11.624481,7.179647052833959
79,Hero,647.0,7.3,9.861765,7.179301707217987
19908,Zombieland,3655.0,7.2,11.063029,7.1786432631392545
850,A Christmas Story,352.0,7.4,7.337907,7.178291765997357
522,Ed Wood,639.0,7.3,11.720358,7.177900275661737
10795,Tell No One,350.0,7.4,10.239074,7.177183224827344
921,Cinderella Man,630.0,7.3,6.363884,7.176284249898438
19913,(500) Days of Summer,2993.0,7.2,16.376657,7.17399713767037
20334,The Shop Around the Corner,107.0,7.9,7.144236,7.173078279814888
2502,The Bourne Supremacy,2873.0,7.2,20.40426,7.17292962365068
187,Sin City,2755.0,7.2,15.010525,7.171790834199978
11010,The Postman,181.0,7.6,10.168437,7.170880042991071
296098,Bridge of Spies,2633.0,7.2,13.707888,7.170508121480037
99,All About My Mother,337.0,7.4,10.000915,7.169698423594154
33320,Millennium Actress,123.0,7.8,5.330725,7.1692097683869225
1632,Mississippi Burning,336.0,7.4,13.971865,7.1691017873858485
65754,The Girl with the Dragon Tattoo,2479.0,7.2,8.907829,7.16871225382797
273481,Sicario,2465.0,7.2,19.511221,7.168538087447689
10835,The Killer,179.0,7.6,8.019837,7.167132270440774
132344,Before Midnight,583.0,7.3,11.30324,7.167098404314277
15244,A Man Escaped,93.0,8.0,11.859048,7.166946083433128
9539,Martyrs,581.0,7.3,7.716326,7.166677163123515
10734,Escape from Alcatraz,581.0,7.3,11.837667,7.166677163123515
176,Saw,2255.0,7.2,23.508433,7.1656717092975875
11712,Sanjuro,122.0,7.8,11.293611,7.165542383319404
22538,Scott Pilgrim vs. the World,2185.0,7.2,13.793301,7.164596550304671
833,Umberto D.,92.0,8.0,5.71023,7.161079506555898
3933,Corpse Bride,1957.0,7.2,12.920032,7.160574633747354
8327,The Holy Mountain,143.0,7.7,4.190266,7.160483367517811
82695,Les Misérables,1925.0,7.2,13.52408,7.159935843003006
10144,The Little Mermaid,1921.0,7.2,17.496832,7.159854535733606
892,Delicatessen,320.0,7.4,12.565447,7.159116999813345
12162,The Hurt Locker,1881.0,7.2,9.403724,7.15902293626667
855,Black Hawk Down,1832.0,7.2,10.064446,7.157956052035567
1879,Guess Who's Coming to Dinner,174.0,7.6,5.032469,7.157470044334542
1939,Laura,173.0,7.6,9.884516,7.155485605071469
532,A Close Shave,223.0,7.5,6.796858,7.15521351623054
12093,Lilya 4-ever,141.0,7.7,5.457863,7.154833978696008
44264,True Grit,1701.0,7.2,10.730765,7.154810559640741
621,Grease,1633.0,7.2,7.854899,7.15298472366663
22881,The Blind Side,1626.0,7.2,12.753109,7.152788359147338
11314,Koyaanisqatsi,140.0,7.7,8.802715,7.151964683847039
228194,The Hundred-Foot Journey,516.0,7.3,14.466789,7.151366236627098
628,Interview with the Vampire,1558.0,7.2,11.970205,7.150791846971976
29264,The Exterminating Angel,118.0,7.8,5.038905,7.150436249588912
10238,Cries and Whispers,118.0,7.8,9.983092,7.150436249588912
11688,The Emperor's New Groove,1544.0,7.2,12.297375,7.1503596549127595
3116,Midnight Cowboy,307.0,7.4,10.579988,7.150345349946604
21734,Shadow of a Doubt,219.0,7.5,8.007141,7.150086579668912
7214,Coach Carter,510.0,7.3,11.093737,7.149773732019531
1368,First Blood,1523.0,7.2,14.778884,7.149696942104856
22803,Law Abiding Citizen,1522.0,7.2,16.639047,7.149664942704158
10907,The Adventures of Robin Hood,170.0,7.6,10.685036,7.149424045140624
3063,Duck Soup,170.0,7.6,6.819957,7.149424045140624
45317,The Fighter,1512.0,7.2,14.141837,7.1493426952182695
9764,Dersu Uzala,90.0,8.0,4.713259,7.149094928078125
11481,Repulsion,218.0,7.5,6.825852,7.148780932578125
856,Who Framed Roger Rabbit,1466.0,7.2,16.78596,7.147805600218297
10747,The Outlaw Josey Wales,303.0,7.4,5.849522,7.147516402070645
2134,The Time Machine,217.0,7.5,12.054356,7.147465505359317
205587,The Judge,1433.0,7.2,17.887943,7.1466441604389335
282848,Doctor Who: The Time of the Doctor,61.0,8.4,3.331914,7.146606215594032
15383,Army of Shadows,117.0,7.8,7.872569,7.1465466462930385
11615,The Life of David Gale,497.0,7.3,9.930326,7.146203455083981
1813,The Devil's Advocate,1414.0,7.2,10.920124,7.145951700772499
261,Cat on a Hot Tin Roof,168.0,7.6,11.794846,7.145290320784117
80379,Louis C.K.: Live at the Beacon Theater,80.0,8.1,4.297654,7.145179153314904
10110,Empire of the Sun,491.0,7.3,10.220906,7.144497763273453
9008,The Insider,489.0,7.3,11.3569,7.143920760539773
9461,Enter the Dragon,489.0,7.3,10.687757,7.143920760539773
686,Contact,1338.0,7.2,14.374866,7.142992283811915
1878,Fear and Loathing in Las Vegas,1321.0,7.2,9.220346,7.14228540476363
123678,The Act of Killing,213.0,7.5,6.373118,7.1421037639959595
1245,The Remains of the Day,213.0,7.5,12.222576,7.1421037639959595
338766,Hell or High Water,1304.0,7.2,12.565896,7.141560775429053
866,Finding Neverland,1269.0,7.2,15.529604,7.1400100757626515
34653,A Single Man,475.0,7.3,10.952545,7.1397586474875
967,Spartacus,472.0,7.3,11.110376,7.13883772017421
5503,The Fugitive,1240.0,7.2,10.08937,7.138661465062743
167073,Brooklyn,1235.0,7.2,7.991613,7.138422793720574
2000,Aguirre: The Wrath of God,210.0,7.5,10.996826,7.137974192042067
2270,Stardust,1215.0,7.2,14.784525,7.137449241052124
377,A Nightmare on Elm Street,1212.0,7.2,13.694713,7.137300546696464
1430,Bowling for Columbine,467.0,7.3,11.393859,7.137279090775507
11953,Kagemusha,135.0,7.7,6.206807,7.137152918545608
