id,name_keywords,id_keywords
522,"individual, taxi, transsexuality, fortune teller, film business, film making, film producer, vororte, film maker, boxer, film director, oddball, celebrity, morphine, movie studio, los angeles, drug addict, cult director, theremin, handgun, trick or treating, actor, transvestite","30, 444, 571, 663, 774, 886, 887, 1950, 2559, 2792, 2793, 2794, 6562, 10338, 10732, 12670, 18179, 155167, 162687, 173594, 180193, 207716, 232471"
397,"paris, airport, in love with enemy, canadian, necklace, fear of flying, deal, vineyard, smuggling","90, 822, 930, 2519, 2599, 4544, 5011, 5334, 6212"
10525,"paris, dallas, basketball, crisis, falling in love, referee","90, 5720, 6496, 6711, 13072, 177216"
27985,"wilderness, boy and dog","3593, 158416"
15789,"father son relationship, pop singer, musical, celebrity, road trip, dead mother, first love, goofy","494, 2032, 4344, 6562, 7312, 14809, 157303, 166475"
27303,suspense,9937
21183,"father son relationship, based on novel, reincarnation, talking dog, car accident, dog, flashback, dog movie","494, 818, 5484, 11478, 13063, 15162, 187844, 238687"
10954,"brother brother relationship, opera, eunuch, biography, dresden, opera singer","380, 2199, 4001, 5565, 6384, 164920"
47867,country music,727
43475,,
72031,,
14275,"chicago, sports team, ghetto, narration, college, sport, basketball, high school sports, independent film, inner city, high school student","520, 1483, 2394, 2398, 3616, 6075, 6496, 8635, 10183, 33905, 33910"
1024,"mother, sex, secret, obsession, literature, nudity, fantasy, passion, love, friends, murder, independent film, lesbian, true, relationship","456, 572, 1328, 1523, 2132, 2483, 2486, 2983, 9673, 9713, 9826, 10183, 10768, 10984, 14534"
17207,,
13701,"deafness, sister-in-law, character study, uncle nephew relationship, für elise","1643, 164181, 164186, 164193, 164199"
14819,"overweight, summer camp","2064, 5767"
32631,,
11777,"wedding vows, mathematician, car mechanic, comet, albert einstein, halley's comet","1334, 2303, 3296, 4803, 8689, 155585"
628,"paris, san francisco, vampire, plantation, pity, bite, fang vamp","90, 582, 3133, 3136, 3143, 4197, 231407"
87729,"france, revolution, biography, president, history","254, 2020, 5565, 8570, 9682"
18713,"new york, telephone joke, gangster","242, 2601, 13142"
6280,"baby, medicine, media, pregnancy, scientist, science, male pregnancy, fertility, gynaecology, ceasarean birth","1009, 1279, 6007, 13149, 14760, 156810, 221297, 228611, 228637, 228638"
9061,"rape, black people, florida, professor, harvard university, innocence, revenge, suspense","570, 577, 1196, 1992, 2463, 6139, 9748, 9937"
37108,"time travel, kids, medieval times","4379, 161155, 189151"
6071,hoodlum,160488
11,"android, galaxy, hermit, death star, lightsaber, jedi, rescue mission, empire, rebellion, planet, smuggler, the force, space opera, galactic war, stormtrooper, totalitarianism","803, 4270, 4271, 10013, 10016, 10527, 11107, 11195, 11196, 13194, 155336, 160134, 161176, 163295, 178710, 178712"
9587,"depression, mother daughter relationship, pregnant, desire, chalkboard,  nightgown, louisa may alcott, birth of twins, woman director","894, 10707, 10721, 33513, 174566, 174570, 174571, 174584, 187056"
19101,"based on novel, servant, private school, female friendship, boarding school, british, school, little girl, orphan, india, rich poor, father daughter relationship, schoolgirl, presumed dead, attic, imagination, african american servant, fantasy life","818, 964, 3551, 5248, 6271, 6731, 10873, 12663, 13014, 14636, 14864, 15300, 41172, 155402, 155619, 170344, 186797, 196727"
49980,"love, children, family, social services","9673, 10103, 18035, 170154"
17961,,
18183,"chocolate, jealousy, sister sister relationship, cooking, mexican revolution, marriage, wedding, single mother, recipe, magic realism, new mexican cinema, new latin american cinema","715, 931, 1156, 1918, 2940, 6038, 13027, 14768, 41607, 156597, 209987, 213202"
4476,"brother brother relationship, montana, based on novel, world war i, journey round the world","380, 680, 818, 2504, 5973"
11008,"headquarter, military base, military service, base, major, military spoof, instructor","2112, 4409, 5947, 6417, 9052, 11138, 162257"
47504,"russian mafia, dysfunctional family, brothers","8045, 10041, 232235"
32325,"east los angeles, gang, los angeles, poverty, gang member, hispanic, mexican american, girl gang, woman director, cholo, chola","10211, 10726, 12670, 12987, 33426, 41334, 164253, 180085, 187056, 206318, 230668"
43742,"cruise, disabled, empire state building, accident, accident victim","2799, 158558, 189008, 207819, 208280"
28313,"mother, child abuse, single parent, based on novel, smoking, baby, social work, drug addiction, adoption, liberation, social worker, self-abandonment, court case, custody battle, son, looking for  birth parents, surrogate mother, racist, interracial relationship, extramarital affair","456, 516, 641, 818, 919, 1009, 1751, 1803, 2393, 2434, 2438, 2488, 3012, 4056, 5153, 6230, 7638, 7856, 10131, 34094"
11318,"queen, kingdom, biography, victorian england, psychopathy","2011, 4152, 5565, 8250, 18130"
3036,"human experimentation, frankenstein, remake","4005, 6737, 9714"
40490,,
24070,"holiday, rollerblades, cross dresser, woman director, suicide hotline, christmas","65, 171770, 172789, 187056, 192598, 207317"
8986,"prostitute, tree house, red-light disctrict, young people, stripper, make a match, mob boss","549, 2005, 4750, 6517, 6593, 6664, 166462"
10510,"holiday, competition, new love, santa claus, department store, miracle, wish, christmas","65, 271, 1605, 1991, 2081, 2618, 4896, 207317"
17402,,
38722,"immigrant, marriage, independent film, family relationships, los angeles, family, death of wife","2356, 6038, 10183, 10235, 12670, 18035, 208397"
8438,"prison, prisoner, death row, alcatraz, lawyer, courtroom, murder trial, 1940s, mistreatment, public defender, prisoner abuse","378, 1563, 2501, 3859, 10909, 33519, 207240, 207883, 211082, 215596, 223044"
11593,"illegal employment, retirement, drama","2294, 4948, 8029"
1945,"loss of mother, loss of sister, twin sister, autism, lake, kaspar-hauser-syndrom, feral child, forest, north carolina, psychologist, family","936, 1578, 1608, 1646, 1889, 2171, 5650, 5774, 5922, 11268, 18035"
39310,"new jersey, police, brutality, troubled teen, hiphop, black youths","586, 6149, 14707, 156316, 201820, 208384"
109560,,
56428,"suicide, detective, experiment, hallucination, scientist, drug, killer","236, 703, 1706, 3298, 14760, 14964, 15127"
63105,"cyborg, post-apocalyptic, sequel","679, 4458, 9663"
131957,,
241,"sadistic, journalist, mass murder, yellow press, trauma, daughter, satire, controversy, controversial, violence, young couple, abuse","625, 736, 1583, 1584, 2754, 5600, 8201, 9701, 9859, 14819, 206545, 207691"
9058,"venice, italy, fortune teller, soulmates, cheating, trip","110, 131, 663, 815, 1332, 1820"
527,"individual, slum, suicide, tattoo, alcohol, rape, tradition, loss of child, indigenous, despair, violent husband, ghetto, new zealand, maori, strong woman, lack of prospects, maori tradition, funeral, approved school , crush, independent film, teacher, youth gang, domestic violence, violence, rebellious youth, alcohol abuse, incest, unemployment","30, 100, 236, 331, 567, 570, 941, 1452, 1551, 2300, 2320, 2394, 2658, 2659, 2660, 2663, 2667, 3739, 6267, 9986, 10183, 10508, 10766, 11925, 14819, 15158, 15237, 33841, 156052"
18220,"sex, obsession, diary, murder, student, lust, art, woman director, erotic movie","572, 1523, 2913, 9826, 12105, 14794, 14893, 187056, 190370"
6950,"river, general, research, army, serum, monkey, epidemic, medical research","1261, 1402, 3664, 6092, 8803, 15149, 17995, 158025"
101,"new york, corruption, assassin, police brutality, loss of family, s.w.a.t., immigrant, hitman, training, revenge, murder, loneliness, neighbor, tragic love, cult film, neo-noir, complex relationship, complex characters","242, 417, 782, 796, 1465, 1470, 2356, 2708, 4613, 9748, 9826, 9957, 10226, 10703, 34117, 207268, 233083, 233084"
63020,"immigration, independent film, woman director, political prisoner, cuban refugees","1900, 10183, 187056, 207901, 208396"
2307,"jealousy, burning house, teenage crush, arsonist","931, 4395, 10791, 15233"
680,"transporter, brothel, drug dealer, boxer, massage, stolen money, crime boss, dance contest, junkyard, kamikaze, ambiguous ending, briefcase, redemption, heirloom, pulp fiction, reference to al green, theft, brutality","396, 1411, 2231, 2792, 4076, 8627, 9730, 10104, 11242, 11423, 11434, 11435, 11436, 11442, 11446, 11447, 14604, 14707"
41478,black panther,7533
25296,,
40156,"gay, secret, faith, independent film, conservative, girl, church, united kingdom, catholic priest, crisis of faith, woman director, abuse","237, 1328, 6150, 10183, 11937, 14659, 14765, 158431, 172391, 179567, 187056, 207691"
11450,"television, tv show, manipulation, manipulation of the media, product placement, investigation, tv ratings, quiz show, fragen, lawyer","2136, 2571, 2887, 2954, 3977, 5340, 7271, 8072, 9303, 10909"
30304,"hawaii, arranged marriage, cultural difference, orphan, older man younger woman relationship, black and white scene, asian american","1668, 2692, 10428, 13014, 14669, 159362, 230009"
10452,"marriage of convenience, konfession, royalty, slaughter","3686, 8846, 9920, 10089"
12106,"gunslinger, revenge, prairie, shootout, pistol","75, 9748, 9930, 10950, 13132"
161495,"grandfather grandson relationship, roommate, birthday, funeral, vegetarian, orphan, deathbed","1158, 1253, 1421, 3739, 4459, 13014, 190012"
3586,"paris, hotel room, suspicion of murder, mannequin, fashion photographer, sandwich, poodle, reporter, fashion","90, 922, 2619, 2863, 6805, 6878, 6879, 12193, 15479"
110,"judge, isolation, mannequin, shadowing, english channel, geneva, travel, dog","934, 1533, 2863, 4918, 5259, 5260, 9935, 15162"
108,"paris, composer, pain, loss of husband, to compose","90, 1233, 4424, 4549, 5257"
109,"hairdresser, sexual frustration, funeral, business man, poland","928, 2039, 3739, 4480, 21747"
159185,,
36357,,
92769,"therapist, suspicion, serial murder, special education","2726, 3301, 11260, 208728"
28033,,
22586,"princess, swan","7376, 10407"
14334,"family relationships, ireland, seal, selkie","10235, 14985, 158063, 186830"
2636,"explosive, revenge, explosives expert","1653, 9748, 159358"
2164,"space travel, teleportation, uprising, shot to death, androgyny, space western, outer space, timebomb, death of son, nuclear weapons, invented language, hieroglyph, egyptian mythology, egyptology","3801, 3822, 8862, 11325, 11402, 11606, 12405, 41414, 159138, 160381, 163250, 163331, 163338, 163347"
11395,"holiday, christmas party, santa claus, deal, christmas tree, christmas","65, 1441, 1991, 5011, 5570, 207317"
278,"prison, corruption, police brutality, prison cell, delinquent, parole board, escape from prison, wrongful imprisonment, framed for murder, 1940s","378, 417, 796, 2885, 4779, 8622, 9777, 12662, 180172, 207883"
9905,"roommate, distrust, overdose, grave, suspense, dark comedy, shallow grave","1253, 1448, 2635, 2968, 9937, 10123, 155704"
87078,"amnesia, betrayal, black and white, twins, evil twin, film theory, identity swapping","1453, 10085, 12999, 15016, 156097, 222156, 227646"
12527,"gay, cuba, artist, male friendship, havanna, homosexuality, social commentary, student","237, 701, 2679, 3230, 9395, 10180, 11479, 12105"
20306,independent film,10183
36614,"gay, father son relationship, sydney, australia, based on play or musical, independent film, breaking the fourth wall, gay son","237, 494, 5656, 5657, 10181, 10183, 11687, 12342"
27993,,
31439,"gambling, china, child abuse, communist, epic","395, 478, 516, 2109, 6917"
9067,"destroy, dystopia, reincarnation, desert, artial arts, woman director","2535, 4565, 5484, 18034, 160129, 187056"
9059,"prostitute, key, jesus christ, chosen one, god, good vs evil, blood, demon, crypt keeper","549, 2849, 2974, 4238, 9649, 10842, 11221, 15001, 175360"
193,"based on tv series, death, exploding planet, mountain cabin, solar system","10988, 34079, 162410, 162415, 162429"
25066,"prison, child abuse, ku klux klan, police brutality, ghetto, anthology, evil doll, murder, hood, dirty cop, funeral home","378, 516, 529, 796, 2394, 9706, 9707, 9826, 10700, 11719, 160322"
46797,,
12122,"alien life-form, village, bewusstlosigkeit, alien, pregnancy, doppelganger","4862, 5331, 9535, 9951, 13149, 161891"
11381,,
32636,"independent film, chekhov","10183, 191826"
36141,"noir, independent film, city","9807, 10183, 14828"
95963,"vietnam, jungle, black american","2956, 10787, 11243"
1587,"brother brother relationship, mentally disabled, iowa, widow, dysfunctional family, independent film","380, 791, 2029, 4129, 10041, 10183"
9271,"artificial intelligence, android, hologram, computer program, virtual reality, ex-cop, visual effect, police training","310, 803, 3249, 4286, 4563, 8440, 9819, 177258"
2064,"brother brother relationship, chicago, coma, subway, love of one's life, brother, man of one's dreams, hospital","380, 520, 732, 1552, 2038, 5301, 5989, 11612"
19855,"vietnam veteran, bullying, child","422, 6733, 208349"
60855,"culture clash, immigrant, daughter, interracial romance, mother daughter relationship, dating, father daughter relationship, family, audition, generation gap, woman director, actor","1463, 2356, 5600, 10194, 10707, 13043, 15300, 18035, 33928, 164224, 187056, 207716"
236,"individual, becoming an adult, dream, return, love of one's life, overweight, province, bathing, olympic games, empowerment, boredom, daughter, friendship","30, 1412, 1566, 1571, 2038, 2064, 2065, 2069, 2070, 2386, 3925, 5600, 6054"
48287,"friends, camp, summer, club, woman director, summer school","9713, 11663, 13088, 156801, 187056, 208721"
3049,"dolphin, mascot, private detective, pets","630, 6732, 155790, 208152"
2759,"gay, drag queen, homophobia, musical, van, australia, transgender, australian aborigine","237, 824, 1013, 4344, 4580, 5657, 17975, 193459"
12635,"red-light disctrict, stuart sutcliffe, boyfriend girlfriend, river elbe, hofner bass guitar, body painting, hamburg germany, photo, reeperbahn","4750, 164682, 164698, 164700, 164704, 164705, 164713, 164715, 164716"
10497,"eroticism, wheelchair, married couple, cruise, longing, marriage crisis, paralysis, sadomasochism, voyeurism","1664, 2564, 2587, 2799, 4115, 5809, 5859, 6373, 178649"
11382,"lover (female), talent, mafia boss, author","1808, 2276, 6220, 10818"
9331,"assassination, spy, ambush, cia, helicopter, based on novel, usa president, sniper, fbi, colombia, drug traffic, bomber, mission of murder, mercenary, insurgence, coast guard, spying, war, car bomb, drug cartel, conspiracy, shootout, infantry, violence, jack ryan, political cover-up","441, 470, 502, 591, 720, 818, 840, 1589, 1812, 2148, 2149, 2532, 3045, 3070, 3074, 3547, 5265, 6091, 7336, 10175, 10410, 10950, 11106, 14819, 155723, 226620"
